power,energy,effi,storage,charge,discharge,profit,Revenew
155700,25000,0.75,[7.17150732],1.3413614081683372,1.4285714285714286,[13.9499421],28442.960057401004
155800,25000,0.75,[7.17150732],1.3413614081683372,1.4285714285714286,[4.97058401],28442.960057401004
155900,25000,0.75,[7.17150732],1.341361408168335,1.4285714285714264,[-4.00877408],28442.96005740096
40000,30000,0.75,[8.30108429],3.0300330249166034,1.4285714285714286,[8951.87321511],34425.64058173145
60000,30000,0.75,[7.17868601],2.235603838840637,1.428571428571429,[6619.70208547],30802.881475040118
80000,30000,0.75,[7.16433581],1.7929641342171407,1.4285714285714286,[4392.07642361],29865.916195696434
100000,30000,0.75,[5.75159488],1.3440535420166222,1.4285714285714286,[2485.5071858],25377.103053654497
120000,30000,0.75,[5.74006296],1.3413587214214462,1.4285714285714286,[689.18586804],25341.53781952245
140000,30000,0.75,[0.],0.0,0.0,[0.],0.0
130000,30000,0.75,[0.],0.0,0.0,[0.],0.0
125000,30000,0.75,[5.73433438],1.3400200467601688,1.4285714285714286,[240.37990671],25323.357719452284
130000,30000,0.75,[0.],0.0,0.0,[0.],0.0
126000,30000,0.75,[5.73433438],1.3400200467601684,1.4285714285714286,[150.6223365],25323.357719452284
127000,30000,0.75,[5.73433438],1.340020046760169,1.4285714285714286,[60.8647663],25323.35771945229
128000,30000,0.75,[0.],0.0,0.0,[0.],0.0
127500,30000,0.75,[5.73433438],1.340020046760169,1.4285714285714286,[15.9859812],25323.357719452284
128000,30000,0.75,[0.],0.0,0.0,[0.],0.0
127600,30000,0.75,[5.73433438],1.340020046760169,1.4285714285714286,[7.01022417],25323.357719452288
127700,30000,0.75,[5.73433438],1.3400200467601688,1.4285714285714286,[-1.96553285],25323.357719452284
